Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_EVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
Logone-Occidental,3,8.719645,15.766285,2013-11-01,h19v08,614.0,2680.0,0.3155,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2013-11-17,h19v08,614.0,2680.0,0.2341,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2013-12-03,h19v08,614.0,2680.0,0.2519,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2013-12-19,h19v08,614.0,2680.0,0.216,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-01-01,h19v08,614.0,2680.0,0.1924,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-01-17,h19v08,614.0,2680.0,0.1718,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-02-02,h19v08,614.0,2680.0,0.1317,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-02-18,h19v08,614.0,2680.0,0.153,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-03-06,h19v08,614.0,2680.0,0.1461,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-03-22,h19v08,614.0,2680.0,0.1952,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-04-07,h19v08,614.0,2680.0,0.1987,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-04-23,h19v08,614.0,2680.0,0.276,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-05-09,h19v08,614.0,2680.0,0.3707,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-05-25,h19v08,614.0,2680.0,0.3611,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-06-10,h19v08,614.0,2680.0,0.3678,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-06-26,h19v08,614.0,2680.0,0.3006,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-07-12,h19v08,614.0,2680.0,0.2707,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-07-28,h19v08,614.0,2680.0,0.4657,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-08-13,h19v08,614.0,2680.0,0.4481,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-08-29,h19v08,614.0,2680.0,0.4259,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-09-14,h19v08,614.0,2680.0,0.4371,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-09-30,h19v08,614.0,2680.0,0.4415,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-10-16,h19v08,614.0,2680.0,0.3769,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-11-01,h19v08,614.0,2680.0,0.3012,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-11-17,h19v08,614.0,2680.0,0.2618,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-12-03,h19v08,614.0,2680.0,0.1961,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2014-12-19,h19v08,614.0,2680.0,0.1864,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-01-01,h19v08,614.0,2680.0,0.1716,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-01-17,h19v08,614.0,2680.0,0.1488,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-02-02,h19v08,614.0,2680.0,0.1564,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-02-18,h19v08,614.0,2680.0,0.1409,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-03-06,h19v08,614.0,2680.0,0.1453,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-03-22,h19v08,614.0,2680.0,0.1686,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-04-07,h19v08,614.0,2680.0,0.1744,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-04-23,h19v08,614.0,2680.0,0.1541,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-05-09,h19v08,614.0,2680.0,0.1549,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-05-25,h19v08,614.0,2680.0,0.244,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-06-10,h19v08,614.0,2680.0,0.2846,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-06-26,h19v08,614.0,2680.0,0.3662,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-07-12,h19v08,614.0,2680.0,0.4143,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-07-28,h19v08,614.0,2680.0,0.364,35998.0,0b1000110010011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Logone-Occidental,3,8.719645,15.766285,2015-08-13,h19v08,614.0,2680.0,0.4849,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-08-29,h19v08,614.0,2680.0,0.4808,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-09-14,h19v08,614.0,2680.0,0.5062,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-09-30,h19v08,614.0,2680.0,0.445,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-10-16,h19v08,614.0,2680.0,0.3937,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-11-01,h19v08,614.0,2680.0,0.2453,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-11-17,h19v08,614.0,2680.0,0.259,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-12-03,h19v08,614.0,2680.0,0.2212,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2015-12-19,h19v08,614.0,2680.0,0.2054,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-01-01,h19v08,614.0,2680.0,0.1718,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-01-17,h19v08,614.0,2680.0,0.1639,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-02-02,h19v08,614.0,2680.0,0.174,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-02-18,h19v08,614.0,2680.0,0.1423,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-03-05,h19v08,614.0,2680.0,0.1518,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-03-21,h19v08,614.0,2680.0,0.1717,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-04-06,h19v08,614.0,2680.0,0.1824,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-04-22,h19v08,614.0,2680.0,0.2073,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-05-08,h19v08,614.0,2680.0,0.1903,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-05-24,h19v08,614.0,2680.0,0.2571,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-06-09,h19v08,614.0,2680.0,0.2696,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-06-25,h19v08,614.0,2680.0,0.2392,35226.0,0b1000100110011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Logone-Occidental,3,8.719645,15.766285,2016-07-11,h19v08,614.0,2680.0,0.3059,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-07-27,h19v08,614.0,2680.0,0.3551,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-08-12,h19v08,614.0,2680.0,0.399,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-08-28,h19v08,614.0,2680.0,0.3998,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-09-13,h19v08,614.0,2680.0,0.4548,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-09-29,h19v08,614.0,2680.0,0.4414,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-10-15,h19v08,614.0,2680.0,0.4905,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-10-31,h19v08,614.0,2680.0,0.3455,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-11-16,h19v08,614.0,2680.0,0.2133,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-12-02,h19v08,614.0,2680.0,0.2461,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2016-12-18,h19v08,614.0,2680.0,0.1775,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-01-01,h19v08,614.0,2680.0,0.1989,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-01-17,h19v08,614.0,2680.0,0.1577,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-02-02,h19v08,614.0,2680.0,0.1539,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-02-18,h19v08,614.0,2680.0,0.1473,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-03-06,h19v08,614.0,2680.0,0.1623,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-03-22,h19v08,614.0,2680.0,0.1666,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-04-07,h19v08,614.0,2680.0,0.1651,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-04-23,h19v08,614.0,2680.0,0.2224,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-05-09,h19v08,614.0,2680.0,0.2879,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-05-25,h19v08,614.0,2680.0,0.3637,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-06-10,h19v08,614.0,2680.0,0.3376,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-06-26,h19v08,614.0,2680.0,0.3833,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-07-12,h19v08,614.0,2680.0,0.4228,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-07-28,h19v08,614.0,2680.0,0.3634,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-08-13,h19v08,614.0,2680.0,0.3947,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-08-29,h19v08,614.0,2680.0,0.3133,3482.0,0b0000110110011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-09-14,h19v08,614.0,2680.0,0.3977,3486.0,0b0000110110011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-09-30,h19v08,614.0,2680.0,0.3788,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Logone-Occidental,3,8.719645,15.766285,2017-10-16,h19v08,614.0,2680.0,0.4077,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
